username,wallet_address,name,uuid,bio,is_verified,avatar_url,twitter,total_collections,total_nft_items
mnopxart,0xdc018add198ee371165f7413cc27849c5404c491,Mnopxart,b8253c8c-df06-4a3f-8730-472e7fbe3d88,Visual Artist,True,https://rcdn.salvor.io/images/avatar/200x200/b86ed85e-9b32-4708-8ac9-1e218ea69bb3.jpg,https://twitter.com/mnopxart,0,0
stonergabe404,0xde096c8f18ba0b742438229837c34ed255e458ea,StonerGabe404,6d1ae6db-f32e-4278-bb9c-3d986e70e228,LA Based 🌴 The High Chief of #GlitchGang 👾 Apache 🪶 🇺🇸 Artist on TEZ/SOL/Drip💧NFT Collector Creator of @QueenGlitchAI 🩵,True,https://rcdn.salvor.io/images/avatar/200x200/6c2f235c-7b08-48f0-a0e6-13c2434a3b57.png,https://x.com/Artmancer404,4,4
vicotriacitro,0x0f57ddd0780e80b3fe39f1505f838183221d6ad9,Victoria,b3eaadf3-13e0-4a0a-9257-e1d9579944b8,,True,https://rcdn.salvor.io/images/avatar/200x200/c0e9daab-d816-459c-95f2-d6c538e79b40.png,https://x.com/victoriacitro,3,9
skullsgang,0x2e4adbf7f93812eb3ba336821a7498e565961bfa,Skulls Gang,c99fd757-28e3-4149-a3da-468c9d295027,"1/1 Art Drawn / Especially Skulls / 

3 Experience In Nft Word :) 💀❤️",True,https://rcdn.salvor.io/images/avatar/200x200/4747279c-8dbb-41c2-8591-aa8907fb2033.jpg,https://x.com/SkullsGangV2?t=N39R3i-47QPBScf6oLslVg&s=09,1,1
0xjpegz,0x7f34101bc803dce155bba941f5c902fe297672bc,0xjpegz,f2c4f486-0b7d-4745-9e11-d16f59cf917f,"(AI)mpressionist. Exhibited in Rome, Sao Paulo, Boston.",True,https://rcdn.salvor.io/images/avatar/200x200/f6ad4f8a-b5de-4758-8e73-999847c60809.jpg,https://x.com/0xjpegz_eth,1,1
hazelrah,0x2df72e7174b80c285d34ebbe203e56ab6b2879f7,hazelrah,d3facfc8-8e36-40c4-a131-01edc70e0f1f,"hazelrah.eth is an generative artist. he has been focusing and working full time on AI & generative art  projects.

he engages in interdisciplinary projects, building connections between art and blockchain. he specializes in conceptual and experimental art endeavors, pushing the boundaries of time, place, memory, and existence.

he considers blockchain technology and its product NFTs as a new medium for art.",True,https://rcdn.salvor.io/images/avatar/200x200/b60fac3b-f5b3-440b-bd2d-17d192e325ae.png,https://x.com/0xhazelrah,20,30
kittendreamy,0xc67df325035b473b00fd2b552633c044ebb5593b,kittendreamy,a5288614-24f8-48ae-8038-f26f7b71eec0,Queen of butterflies 🦋,True,https://rcdn.salvor.io/images/avatar/200x200/18f283c4-a08c-453b-9457-a4ddd6b17a4f.jpg,https://x.com/_kittendreamy,1,2
earthexit,0xc17aad6e4ece9469e466c9b4d325dc4d98799354,Earthexit (Tommy),e6f55915-4c0c-4d04-b935-dc375fec8b5f,"I am Earthexit, an Irish artist.",True,https://rcdn.salvor.io/images/avatar/200x200/f367d575-96bd-456c-8567-bb4a69f2394d.jpg,https://twitter.com/EarthexitArt?t=FJze_iH725ktMKb4xPfzpQ&s=09,52,82
gingerart,0x3402b613f9a2c08398fee27b824422faca66b9a1,Ginger Art,5e4bf3f2-857b-4312-ba17-3b579826a0fc,"I’m Marina, artist who paints emotions, mood, light and magical worlds",True,https://rcdn.salvor.io/images/avatar/200x200/f763fd60-a768-460e-b6d2-a2fea401e07c.jpeg,https://x.com/ginger_art_m,1,2
obyor_,0xa954841787acb12f2a37e41016cf03f8a547dbba,OBYØR,386fa776-f326-459e-93dc-0cc28b5e2998,Close to the future,True,https://rcdn.salvor.io/images/avatar/200x200/9e2bb51c-092a-42d9-a7e8-2fb5915ec7cf.png,https://x.com/obyor_,2,3
negarnaderifard,0xce0f34368843b64507647d2d0f95c4ee62089725,Negar,9d33b3d9-239f-42e3-be27-37d8a8ec101d,Architect /Crypto cities Artist / Interior design / 3D & 2D Artist / Voxel Artist / NFT Artist  / Swimming coach /NFTNYC 2024 & 2025 / She/her,True,https://rcdn.salvor.io/images/avatar/200x200/default_avatar_3.png,https://x.com/Negar__1993,0,0
canarypunk,0x24d84bb5143a429723899ca2226fc3db580e0496,Canary Punk,e9eb46b6-5368-4dcd-a0c6-f5cb0f5fec00,Canary Punk offical on Salvor.,True,https://rcdn.salvor.io/images/avatar/200x200/21dd72a1-48bf-4723-8b7b-3e8acfe23de2.jpg,https://x.com/canarypunkNFT,8,12
naksiela,0x2021742adeca954841cfdfb453add59c8d1085a8,naksiela,8fb2e1d3-851f-4b2e-8cd3-1fb557f7c3cb,"metaarchitect , voxel and multiartist",True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/naksiela1,1,1
keepitreal,0x23b88ecf00cb7cf72ea8440ffd44aaca13d86094,Keep It Real,89925e48-df15-4bd6-a685-035ef2535307,"Hello, I'm Keep It Real, Welcome to my art collection, besides pixelart i can also make flat design and cartoons, Hope You Like It",True,https://rcdn.salvor.io/images/avatar/200x200/e6af3a01-6190-4e18-8b4e-e30fb54cd61c.gif,https://x.com/KeepItRe_al,0,0
bavic,0xc433473fb9636a91db706496ac0cfd1b415ef8d7,Bavic,b57e6735-b3b5-452b-8475-122557cc81db,A growing artist that's trying to figure out himself cause THIS IS NOT MY FINAL FORM,True,https://rcdn.salvor.io/images/avatar/200x200/1c558e53-6fe5-4d73-a305-d586f063797f.png,https://twitter.com/_bavic?t=H59JiJJ-TncGOcwhSkX-dg&s=09,36,59
metamorphedart,0x7060030754761800ea54637428518d28af1e6fab,Metamorphed,6814ffdd-f966-4c71-a87c-751162af1ee8,I use code to create art | Art NFT collector | Founder of AVAXART Art Hub,True,https://rcdn.salvor.io/images/avatar/200x200/27d63045-5971-47eb-a0ad-3965f7954c0e.png,https://twitter.com/metamorphed_art,93,279
treeskulltown,0x2dacc0b072146b40e60b8596b99756112d45c924,treeskulltown,976096b4-dde9-4efc-a830-e8a7407a6373,Make Sub-realism,True,https://rcdn.salvor.io/images/avatar/200x200/5c0fe811-4f9d-4a8a-9b7f-8ff4e0a75fbe.gif,https://x.com/treeskulltown2,1,1
sepidehsahebdel,0x0cbc5cca96dd21513283d1a30bd6348d5577c6b1,SepidehSahebdel,4d04fd38-c687-4ebb-983a-2e4d0c45ec35,"Digital Creator &  Carpet designer ""Step into my wonderland, where vibrant colors and unique shapes come alive, creating a visual symphony like never before!",True,https://rcdn.salvor.io/images/avatar/200x200/7f92a973-7a39-4d21-b054-3578bf2fdd11.jpg,https://x.com/sepidehsahebdel,1,2
mysoulart,0x510f018ecc4a997476881b49527aebfb2f7890b2,MySoulArt,ebc7e5ed-0ad9-4b38-ae7c-f1923eebef3f,"I draw eyes, lots of eyes. 
Sometimes I think the world is made up of eyes. 
You see with your eyes and I see with my eyes. It makes sense. 

THAT’S MY IDENTITY",True,https://rcdn.salvor.io/images/avatar/200x200/4d6c58be-5f12-44f8-b20e-55cc1f9e3f19.jpeg,https://x.com/my_soul_art?s=21,1,4
oliver13h,0x107a79a28222eefe18f948d2204399925c406251,Oliver 13H.,84608fff-ce92-4d78-b773-f65adce6917a,Painter 🎨 | illustrator | Digital Artist | WEALTHS |Abstract Expressionism | Oliver13H.Art,True,https://rcdn.salvor.io/images/avatar/200x200/9b83fb08-bf47-4d6c-805d-34317b7f8f49.jpeg,https://x.com/Oliver13H,2,2
chacha,0xc0a6d6d103beff67eaa4eacba72894832a502d4b,Cha Cha,832cfa2f-4e78-4949-a200-602c7d1eface,,True,https://rcdn.salvor.io/images/avatar/200x200/229fcfca-50e6-4926-bc05-73d5addc3fdb.jpg,https://x.com/chimagineee?t=15gY2rDWeetHu5Y1RcZYcA&s=35,1,1
sienna,0x76a2c72fd545ce08e9c54a9aa5e4b2ac6d0771c6,Sienna,bacfcbf0-15f9-4641-8ec4-f77192668113,"I love creating collages, using photos, paper and enhancing them by using AI.",True,https://rcdn.salvor.io/images/avatar/200x200/062bd4c1-fe4b-4761-80e8-5a0ade5babf3.png,https://x.com/Good_Vibes_Yo,1,7
remarkable,0x245147a10b7049697bd69e62e8f4796892ee6035,Sajjad Za,f555f426-9f0b-4364-8321-498f2a15a3dd,"Digital artist and photographer.
I draw emotions.",True,https://rcdn.salvor.io/images/avatar/200x200/a4e2da60-2ccf-4f91-a4eb-441e1cbf7995.jpg,https://x.com/Remarkable_Za,1,5
gelare_art,0x400fc333fbf6e9815eabab38bc50164d5e4edcf1,Gelare Ardalan,18fb7b43-df66-418b-b886-3ac46849cea1,I’m an physical and digital artist 🧑🏻‍🎨 welcome to my world 🌎,True,https://rcdn.salvor.io/images/avatar/200x200/aa4b1874-e5c6-49ba-b5aa-ddbe6c269ed8.jpeg,https://twitter.com/gelare_art,0,0
n1kabu,0x152d83e52e288462c06df8faa394287354665cc8,N1ka Bu,80825e92-7f0a-48aa-bebe-7b1301092ab0,"I create art that lives between dream and reality, blending symbolism, mysticism, and emotion. Each piece is a portal into an inner world, where silence speaks louder than words, and stars remember ancient stories. Exploring themes of time, transformation, and the unseen, my works invite you to pause, reflect, and feel.",True,https://rcdn.salvor.io/images/avatar/200x200/f1cc0573-0815-437c-a951-ef9cd70a0363.jpeg,https://x.com/n1kabu,2,4
liapsart,0x99f0489861641a6a84bbba3441f04a0a15fdc87d,Liapsart,48a524fa-fb5f-4240-85df-4cda4a0ed701,A 2D visual artist telling stories through colourful art.,True,https://rcdn.salvor.io/images/avatar/200x200/a0a2c0bb-0ad5-41ac-9e07-afc391594cbe.jpg,https://x.com/liapsart,36,41
graywhisp,0x8a8a692241b756e401fe41d002c318a35fc9eea1,Mohammad,3bd88ec9-055d-4063-8a7f-dbab01d2ef32,,True,https://rcdn.salvor.io/images/avatar/200x200/e7aaa095-ee15-4fa2-8202-0ff451c48a4f.jpg,https://x.com/mohammad4023,1,2
cynthia_stnkmp,0xdffb1ab89e303299d3c0e496471faebd935f3fdd,Cynthia Steenkamp,bea8e321-92b5-4e67-9f34-6300fd003917,"I draw bums, boobs and hearts.",True,https://rcdn.salvor.io/images/avatar/200x200/3524251b-e5de-437c-8b93-4ab75d880b37.png,https://x.com/Cynthia_Stnkmp,1,1
wisnur,0x8e160219c970fd065140f5cec221454a29ad4656,Wisnu R,59adf6b6-9a1c-4849-bc09-a39731fe2eb1,have fun!,True,https://rcdn.salvor.io/images/avatar/200x200/c86fbda5-3f04-4f45-ad21-730f6eff4979.jpg,https://x.com/R06Wisnu,1,1
jpegsnaps,0x3bb398c616dfeb312d4fbdc2f93476ff2e239067,Utkarsh Chauhan,7214c011-cc9a-45d1-9605-b306ba1da214,"Graphic Designer 🐧 | Landscape Photographer 🌲
Doing photography since 3 years",True,https://rcdn.salvor.io/images/avatar/200x200/45e7c94b-c04b-4d7f-8630-4f8170f0512a.jpg,https://x.com/jpegsnaps,4,7
heavens1522,0x03709d926e861ecd581b1f0a630ced95f73125e4,Sunny,f4a073ff-5203-4fe9-acab-116a4be886ce,"Sunny is an multidisciplinary artist who blends photomanipulation, fantasy, sci-fi, mixed media, and collage techniques to craft compelling and imaginative visual narratives. hailing from the vibrant artistic landscape of INDIA. My creative journey is a thrilling exploration of the world of visual storytelling, driven by my unwavering passion for diverse styles of art.",True,https://rcdn.salvor.io/images/avatar/200x200/a4ca6ee2-d327-4f1a-9431-df22340bbe73.jpg,https://x.com/Heavens1522,3,3
bad_trip,0xf1a5ac3fae5e17fb1b75f7c51c6667471c1deeba,toff,9dbd377b-cbb2-4736-bf27-f85c645e48eb,psychedelic artist,True,https://rcdn.salvor.io/images/avatar/200x200/f2993c18-c4a7-4152-b8c8-c4a01b7acf33.jpeg,https://x.com/Toff083249361,9,132
yuurinbee,0x222a7aa6d4f7ba245ef26b5bcd047bdef8163fdb,YuurinBee,912e0bc9-a849-46b8-ae2c-29f3a8e727ff,,True,https://rcdn.salvor.io/images/avatar/200x200/77e90e6b-5720-45d9-8011-60e14ab0c65d.jpg,https://x.com/YuurinB,8,20
izrail21nazar,0x15c5869053cdad92a9face09233a43f93489a005,Izrail,2132eedc-7c7e-4834-a0da-391626e70722,Pixel art,True,https://rcdn.salvor.io/images/avatar/200x200/7dac3d20-95c2-4a15-8a55-f681ed731135.png,https://x.com/Izrail21nazar?t=fRTSkpelvaF9mDVdbgt9sg&s=09,0,0
mozh_gun,0x574b630ae68ea59ced01e949e29749de00d87e63,Mozhehgan,e41caec0-8712-448f-8ec8-a8884e5c44cb,I'm a painter (Hand and Digital painting) / NFT creator,True,https://rcdn.salvor.io/images/avatar/200x200/8a4ba08a-8811-48eb-b0f6-485c6cb3a028.gif,N/A,2,5
heartist,0xa28b76e1c138aaa04841c9f05971e10e31e281a2,Heartist,1732319e-a365-4420-ae8c-a750ff010188,,True,https://rcdn.salvor.io/images/avatar/200x200/66d05d85-d02d-4c5a-9ea6-464470b1d44b.jpg,https://x.com/Heartist95,0,0
necrosphere21,0x03d39084ba692ad2c89da49d7ee3d22333a4a206,Necrosphere,696f5235-8976-45cd-8dfb-fd899c2f0149,,True,https://rcdn.salvor.io/images/avatar/200x200/5c4a8a6c-f6a1-415b-ac5d-7c2238e6862a.png,https://x.com/Necrosphere21,77,108
ideartist,0x9bfa80eef28a59b86e8981195883cb5db28fcc1e,ideartist,793a68bc-3b32-41de-9a4d-7bd7b963eb02,versatile digital artist exploring ideas visually // http://superrare.com/iideartist ) // https://objkt.com/@ideartist,True,https://rcdn.salvor.io/images/avatar/200x200/709a7c0a-9be8-4dfb-a55d-223287ef06a7.png,https://x.com/ideartist_,1,1
nuwanshilpa,0x41f07238c5096eb7eb68c50fe8ae5addecbbf5c2,Nuwan Shilpa,fe215aaf-f24f-40ff-bcb1-6d005620665a,"Psychedelic Visionary Artist from Sri Lanka🇱🇰
🅳igital 🅼isch🆃ecnik + 🅻atent 🆂patial 🅳rifting",True,https://rcdn.salvor.io/images/avatar/200x200/252ead25-d898-44f0-ad3a-fd43d4453db5.png,https://x.com/NuwanShilpa,1,1
naars_eth,0x7012c2e806d36297bfe159838710f9474a3b58c8,Naars,099b2252-1ac1-4121-a4ce-581c9c50faa9,digital painter,True,https://rcdn.salvor.io/images/avatar/200x200/ac708705-7581-4a56-b3bf-5aa41903f381.jpeg,https://x.com/naars_eth,0,0
artyana,0x99c1d08028ac55454643b090c6444f131adb3301,ArtYana,0ad5d627-2cd5-445a-9e2b-63d224a3bce8,,True,https://rcdn.salvor.io/images/avatar/200x200/e386b25f-cb14-4be1-a478-2d99b4cc333c.jpeg,https://x.com/artyanaart?s=21,0,0
arifthei,0x11aa2cfa51db8619fa97e42a6d2aad083317bb26,Arif,a258a9b2-2f82-469d-b924-e6a5ae97ab3d,not your ordinary product owner nor business analyst,True,https://rcdn.salvor.io/images/avatar/200x200/5a8609d2-8b3b-4e6f-bc85-acd20abc82dd.png,https://x.com/arifthei,62,89
farnaz,0xbc9049341ca1184dac53b783221bdda3a57d756c,Farnaz,49912190-6fc4-4147-af97-a64f1074d42b,Voxel Artist,True,https://rcdn.salvor.io/images/avatar/200x200/76b448ed-28bd-47f0-9a28-87d42a8ad1a3.jpg,https://x.com/FPeykanpour,2,3
morgano,0xf5f1459911a1c0ad7f65e507444349f5ca67fc09,Morgano,47b5735f-e972-4faa-b197-8ee6ccee63b1,"Hey everyone! I'm thrilled to share my journey as a digital artist who dives deep into the captivating world of artificial intelligence (AI). 🌟 Art has always been a reflection of the human experience, and as technology advances, it opens up new possibilities for artistic exploration. By leveraging the power of AI, I've discovered a whole new dimension to express my creativity, and it's been an awe-inspiring adventure!",True,https://rcdn.salvor.io/images/avatar/200x200/90a6276f-c242-4ef1-92d6-06dafba74964.png,https://x.com/NftPhotohraphy?t=Cd9azw5eUKyTOGf83Ehghw&s=09,1,2
parakingdom,0x65f44ea76ebfb836a0770af0afd4f3b0e5f87c58,para kingdom,d1f3a231-6613-4c75-a8ef-1072c6d7f683,Artist illustrator,True,https://rcdn.salvor.io/images/avatar/200x200/4a84b5fa-c91f-4732-91be-57f3e1937743.jpeg,https://x.com/para__kingdom,0,0
maryambaghbani,0xd7da65d04775c5f69db445ae28d0e83d1da1339d,Maryam Baghbani,568da082-fde9-457f-b2b3-6fe5312ab62c,"This is just a moment. Most of them are lost 
and few of them become paintings .

Physical painter.",True,https://rcdn.salvor.io/images/avatar/200x200/8106b2e4-786f-4744-91b4-db40979c53fe.jpg,https://twitter.com/maryam_baghbani,1,1
nasipopeng,0xe9b3d86924e42ac51d9b932cc7397f14ef7d58e4,nasi || popeng,c6ecfbd4-20e2-42f7-bd65-fd9adb5da30a,,True,https://rcdn.salvor.io/images/avatar/200x200/5f96cc1d-afde-4551-aebc-0b2c5450a54f.png,https://x.com/nasipopeng,33,105
yetkingulmen,0x03c4c61eedfea9808ba37e8b0e4a5c82dc0bace0,Yetkin Gulmen,1a46ca43-2398-4b94-b704-6dabab67413b,Artist based in İstanbul,True,https://rcdn.salvor.io/images/avatar/200x200/f7712cd2-6772-46b9-8333-883c01bef794.jpeg,N/A,32,60
novachronas,0xac07ef07b0ddb4ed3479f1f61045e02c04390836,Lightsilver,92d8414f-cbbc-417c-8c44-0de88c52d645,🎨Concept navigator |,True,https://rcdn.salvor.io/images/avatar/200x200/b0bc8576-1ce0-49d4-a1a7-3f467659cf02.jpeg,N/A,1,5
arty_toma,0x0c5b60bc2bcb88d330374343c3a873867fcca8b7,Toma,23bd13fb-bad0-48d8-9663-7d503e5d2bc8,"Hi I'm Toma, creating fantasy art where light and darkness, magic and reality intersect. There are hidden symbols in my works that make you think and feel the depth of your own world. Each piece is a reflection of emotions, thoughts and stories that can become close to everyone. In my art you will definitely find a part of yourself hidden among the colors and shadows.",True,https://rcdn.salvor.io/images/avatar/200x200/95a0d1af-524f-4ff8-85aa-83c92f9f8371.jpg,https://x.com/arty_toma?t=D2aIbUc2PML1ULIcHycGug&s=09,18,25
geebus,0x4e9c04343736aa86174198849c9caa810beeb83d,GEEBUS,523abf3f-2b12-4ca0-b36f-0dab0ee93f58,"Digital creator thats slowly finding his path back to making awkward, creepy and wyrd art.",True,https://rcdn.salvor.io/images/avatar/200x200/2e06b5b2-8830-4acd-b4af-415140a0b413.jpeg,https://twitter.com/g33bu5/,32,85
adnan_dani,0xdad60277896e3577f2e4de935bb033a1010e69e6,adnan_dani,bb4f0e05-21cc-4d5b-af81-5e9dffa43f7e,"Travel , Landscape and Concept Art Photographer | Ailurophile | Voice of the Voiceless

Work exhibited in NYC, Paris, Brazil, Portugal, UAE and Indonesia etc",True,https://rcdn.salvor.io/images/avatar/200x200/7d705068-2bb1-42d5-9c4c-0dd1cef93cc1.jpg,https://x.com/AdnanDani_AD,0,0
narimanom,0xd4db8f4213f6e64846283f9b90664a7a7b19487d,Nariman.om,3498cb74-2e3a-41b7-9550-99d6ececa464,"I've been painting for 10 years , I'm doing Digital arts & Graphics",True,https://rcdn.salvor.io/images/avatar/200x200/3fedc0dd-a0d7-48d7-9f59-33557f642c66.jpg,https://x.com/OmidiNariman,3,21
theonlycgx,0xc5fec70507a72f0616b861ed31a69816dec102b6,_CgX_,d667ce26-1aee-4dae-a0bb-4a7c4a22e15b,,True,https://rcdn.salvor.io/images/avatar/200x200/2e7339a1-8733-4527-b77c-965187b3a040.png,https://x.com/TheOnlyCGx,0,0
akunapie,0xebe2ad0c04e63f259067d0727bdb75253055394d,Aku Napie,0e86a07a-d7eb-4fc4-bc48-37dbabe58837,"Fulltime visual artist from Malaysia.
Do doodle and comic style artwork.
In web3 since 2021.",True,https://rcdn.salvor.io/images/avatar/200x200/85c0d414-da92-48a9-ac98-cf8215b1b0e0.png,https://twitter.com/ohnapie,27,63
jenna,0x0e0df80fd0910ca8f500d97d9a2b5e2b5d54b3a2,Jennadamm,23889657-4748-4e4f-b653-153179f0b74a,,True,https://rcdn.salvor.io/images/avatar/200x200/70ebcc2a-71cb-486f-a10b-9af5c053d6ad.jpg,https://x.com/jennadamm,1,7
mohammadrnft,0xa9ac6c8c0bb36f620b27b662ee38f3b7712111fe,MOHAMMAD,1c348391-e9e6-4725-98b9-f60aec64666f,🎨 Painter & Designer,True,https://rcdn.salvor.io/images/avatar/200x200/19675c0d-04c4-459b-82a8-2df32b7da922.jpg,https://x.com/MohammadRnft,3,8
zeiko,0x19180aab181116debc35b22a9e63bd7c5d17d9b5,ZEIKO,58cb1825-ed1a-48cc-bb5f-b191d8573df4,,True,https://cdn.salvor.io/site/images/no_avatar.png,N/A,0,0
the7moons,0x1a599ebc273ca5d428e01593c9697caa098d641a,Terri Moon,431104a3-5f78-44c5-9bc0-b8580b1fcc74,"| in Medici Collection | Exhibited in Berlin/Melbourne/Bucharest | 
AI Art | Welcome to Terriland",True,https://rcdn.salvor.io/images/avatar/200x200/e7d28dae-fa4f-4530-8fae-45e8b8455546.png,https://x.com/The7Moons,1,7
kasperrjake,0xbd116ac2eb99b63e5f5b23b29d280eae2e1d0410,Jake Kasperr,b9e71d1f-339e-4c75-bbe8-7d0a1b623a36,"Not the Ghost

| Digital Illustrator |
Drawing  what is on my mind",True,https://rcdn.salvor.io/images/avatar/200x200/1a66712c-82d7-4773-af33-1e8f41dbb4f0.jpeg,https://x.com/KasperrJake,0,0
heelmonster,0x4cf38b401765de8a7c6772c0d9ff6e953469df43,Heelmonster,6f0794ac-eaa5-41b1-bb63-0ee8b7454452,Cooking something blue,True,https://rcdn.salvor.io/images/avatar/200x200/6bbd0ad0-6165-46cc-9f51-caf5cce7553e.gif,https://x.com/Heelmonsterrr,0,0
horcruxartist,0xde1f88ea64007eef434395baeb87c33c747a1247,Horcruxartist,cb88e50a-1316-42ac-b3b1-c1e6bd60bd22,"I am Mruga, a versatile traditional & digital artist from India. I am also a self-taught artist. I like to make realistic & transitional artwork and have expertise in all types of mediums and styles. 
I like to present a story in my artwork. I am a crafter too. I have delivered my DIY crafts and handmade artefacts all over the country.",True,https://rcdn.salvor.io/images/avatar/200x200/e1236dd8-d163-4382-9dcf-9f3862e4976e.jpeg,https://x.com/artistm_?s=21,1,3
akarayume,0x890b3566995df2f222132765dac5a13e727e4143,Akarayume,e1b061d0-8b4e-4dc8-9e1b-2cd950e48864,An ordinary 2D Illustrator and Motion Animator,True,https://rcdn.salvor.io/images/avatar/200x200/b7dbfc0d-fe49-4b33-941d-f23b7eb959b9.jpg,https://x.com/akarayume?t=Pp6UW-mnvlYrVZHrVtdprg&s=09,4,5
fereshtehfarma3,0xe9f595099f1260eb723a5447bbc53ac9fd11cf4f,Fereshteh Farmand,c2e65945-85a1-4c91-8298-c57fd8634346,Visual Artist,True,https://rcdn.salvor.io/images/avatar/200x200/b82f42c4-5f0d-4a20-af6a-7b2a6484af69.jpg,https://x.com/FereshtehFarma3?t=JravOGs0W6gv7xrCctLrtg&s=09,1,8
marzymotamedi,0x355ea84d927829ced8ea838d105e1854b6a028d7,marzymotamedi,df91133d-9ee0-4a64-9e9d-7211539c246e,Digital artist/ architect & graphic designer/ NFT artist /MA of architecture,True,https://rcdn.salvor.io/images/avatar/200x200/8ba4a067-6817-41fd-9a59-69118f0e19fc.jpeg,https://x.com/MarzyMotamedi,6,6
cleverart,0xe7237c1a2478ee3e982d16b31d1744020dcd04c1,clever,3a02e4b6-054e-46cb-b89e-00682762bd6e,,True,https://rcdn.salvor.io/images/avatar/200x200/6fa1dc5e-e3e9-4356-853d-03f043cbd3a7.webp,N/A,1,4
itsdilahhh,0xbfc3bc7160d7294547ab48fa5a3e0c53c65778f6,dilah,6ed1d932-9ce2-4ec6-b1dd-b46179359f91,,True,https://rcdn.salvor.io/images/avatar/200x200/9e498272-1de6-483c-bb10-08d342a65269.JPG,https://x.com/itsdilahhh,0,0
xeries,0xdc894a9b90492683c651b9b7f84802e73f0f4323,xeri,93c4a288-5595-447f-b0fa-2f3215a8a1bb,,True,https://rcdn.salvor.io/images/avatar/200x200/330d98d7-2922-4e77-ba44-d66c31caa015.webp,N/A,1,1
debycloud,0xc471a25dd333ad9f252a19077a426136a6f229df,Debycloud,cc624959-e6aa-41d6-82cd-1dc9dd840bc9,"Artist NFT with Cyberpunk art theme. Out of dark, dark future, post apocalypse, cyber anime",True,https://rcdn.salvor.io/images/avatar/200x200/1984558b-e785-4385-a163-415a1a507f36.jpg,https://x.com/Debycloud101?t=sousd4tHFPjqS6MtWi17tQ&s=09,0,0
